,ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
1244,002562.SZ,SZSE,钱志达,钱志达,钱柳华,90203.1312,20010319,浙江,嘉兴市,www.brother.com.cn,stock@brother.com.cn,2202
1245,300051.SZ,SZSE,丁建生,丁建生,丁建生,36569.869,20040401,福建,厦门市,www.35.com,zqb@35.cn;xuxx1@35.cn,742
1246,300102.SZ,SZSE,金张育,蔡海防,刘文辉,70751.5811,20060221,福建,厦门市,www.changelight.com.cn,300102@changelight.com.cn,2675
1247,002012.SZ,SZSE,刘溪,刘溪,杨照宇,46762.547,19980123,浙江,丽水市,www.zjkan.com,admin@zjkan.com;yangzhaoyu425@163.com;kanyzy@qq.com;kanygh@vip.qq.com,1018
1248,002036.SZ,SZSE,韩盛龙,韩盛龙,饶威,71529.1441,19980422,江西,南昌市,www.lcetron.com,lce@lcetron.com;wei_rao@lcetron.com,7185
1249,300303.SZ,SZSE,邢美正,高四清,于芳,127802.3219,20050915,广东,深圳市,www.jfled.com.cn,jfzq@jfled.com.cn,2352
1250,002108.SZ,SZSE,陈宏伟,于增胜,李繁联,141792.4199,19950102,河北,沧州市,www.cz-mz.com,cz-mz@cz-mz.com;lifanlian999@126.com;liangfang426@126.com,2267
1251,002054.SZ,SZSE,黄冠雄,陈秋有,朱闽翀,41923.0828,20020621,广东,佛山市,www.dymatic.com,info@dymatic.com;Zhumc@dymatic.com;Pandk@dymatic.com,1611
1252,002027.SZ,SZSE,江南春,江南春,孔微微,1223156.69,19970826,广东,广州市,www.focusmedia.cn,FM002027@focusmedia.cn;ln002027@focusmedia.cn,12736
1253,002013.SZ,SZSE,张昆辉,李兵,夏保琪,360866.4457,20001205,湖北,襄阳市,www.avicem.com,lib@avic.com;xiabq@avic.com;avicem@avic.com,32581
1254,002014.SZ,SZSE,孙毅,鲍祖本,唐永亮,50361.6724,19920521,安徽,黄山市,www.novel.com.cn,novel@novel.com.cn;7878@novel.com.cn;zqtz@novel.com.cn,1949
1255,002028.SZ,SZSE,董增平,董增平,林凌,76020.9282,19931202,上海,上海市,www.sieyuan.com,ir@sieyuan.com,5153
1256,300376.SZ,SZSE,何佳,陈硕,赵久红,231982.5036,20010621,广东,东莞市,www.eastups.com,zhaojh@eastups.com;wenkai@eastups.com,1626
1257,300313.SZ,SZSE,彭勃,何波,于舒玮,31297.7396,20030618,新疆,昌吉回族自治州,www.xjtssw.com,tsxmgs@sina.com;tsswgs@126.com,186
1258,300319.SZ,SZSE,俞磊,张美蓉,姜波,69711.9971,20010314,广东,深圳市,www.szmicrogate.com,securities@szmicrogate.com,3089
1259,300560.SZ,SZSE,陈融洁,朱小梅,张军,18932.4,20011107,福建,福州市,www.zftii.com,zftii@zftii.com;zhangweiling@zftii.com;junzhang@zftii.com,1479
1260,300653.SZ,SZSE,王涛,沙树壮,陆美娇,8000,20031022,山东,烟台市,www.zhbio.com,ir@zhbio.com,266
1261,002521.SZ,SZSE,李学峰,李安东,姚延磊,49468.5819,20010625,山东,淄博市,www.qifeng.cn,qftzswr@163.com;yaoyanlei@126.com;qifengtezhi@163.com,1830
1262,002367.SZ,SZSE,王友林,王友林,吴贤,79765.2687,19971003,江苏,苏州市,www.canny-elevator.com,dongmiban@canny-elevator.com,4737
1263,002579.SZ,SZSE,杨林,刘德威,余祥斌,39615.8821,20001222,广东,惠州市,www.ceepcb.com,obd@ceepcb.com;huangruolei@ceepcb.com,4292
1264,300014.SZ,SZSE,刘金成,刘建华,江敏,96913.9695,20011224,广东,惠州市,www.evebattery.com,ir@evebattery.com,7050
1265,002422.SZ,SZSE,刘革新,刘思川,冯昊,143978.606,20020529,四川,成都市,www.kelun.com,kelun@kelun.com;sherry@kelun.com;fengh@kelun.com,19990
1266,002499.SZ,SZSE,黎东,黎东,黎东,18900,19990416,江苏,苏州市,www.kelin-environment.com,kelin-tpy@126.com;zqb@sz002499.com,84
1267,002680.SZ,SZSE,高俊芳,,,97369.0378,19951013,江苏,连云港市,china.cs-vaccine.com,148050228@qq.com,1041
1268,300106.SZ,SZSE,秦江,任林,梁雷,21133.231,20030618,新疆,石河子市,www.xjxbmy.com,Xbmy20030608@126.com;liang-lei-100@163.com;528047994@qq.com;xbmy_zqb@126.com,587
1269,300279.SZ,SZSE,冯红涛,徐宏斌,陈瑶,44894.1998,19980814,江苏,无锡市,www.hodgen-china.com,stock@hodgen-china.com;chenyao@hodgen-china.com;wufan@hodgen-china.com,1502
1270,002455.SZ,SZSE,郑铁江,蒋国强,陈慧敏,51697.7142,20020701,江苏,无锡市,www.bcchem.com,bcc@bcchem.com,864
1271,300044.SZ,SZSE,周勇,周勇,陈欣宇,79308.9508,19970227,广东,深圳市,www.szsunwin.com,sunwin@szsunwin.com;chenxy@szsunwin.com;xln@szsunwin.com,1030
1272,300167.SZ,SZSE,季红,季刚,季刚,30024,20010921,广东,深圳市,www.dvision.cn,ir@dvision.cn;liudan@dvision.cn;zhangxiaoyu@dvision.cn,1085
1273,300546.SZ,SZSE,高晶,郑嵩,戈文龙,13664.15,19950403,广东,深圳市,www.xiongdi.cn,dongmiban@xiongdi.cn,938
1274,002906.SZ,SZSE,邹淦荣,邹淦荣,孙永镝,47310,19930116,广东,惠州市,www.foryougroup.com,adayo-foryou@foryougroup.com,6188
1275,002750.SZ,SZSE,樊献俄,樊献俄,李亚鹤,40050,19960916,云南,昆明市,www.longjin.com.cn,kmljyy@vip.sina.com;ningbo960@qq.com,238
1276,002722.SZ,SZSE,陆挺,陆挺,邱九辉,17546.6542,20041214,江苏,南通市,www.geron-china.com,stock@geron-china.com,2139
1277,300116.SZ,SZSE,郭鸿宝,纪翔远,李军,243252.4564,20050430,陕西,西安市,www.xajr.com,stock@xajr.com,1267
1278,300018.SZ,SZSE,邓志刚,邓志刚,董志刚,48251.7536,20011116,湖北,武汉市,www.zyhd.com.cn,stock@zyhd.com.cn,788
1279,300323.SZ,SZSE,俞信华,周建会,连程杰,109216.1429,20051108,湖北,武汉市,www.hcsemitek.com,zq@hcsemitek.com,7045
1280,002643.SZ,SZSE,赵凤岐,王忠立,王焕杰,90913.3215,19950705,山东,烟台市,www.valiant.cecep.cn,wanrun@valiant-cn.com;yushumin@valiant-cn.com;hjwang@valiant-cn.com,3250
1281,300190.SZ,SZSE,李月中,宗韬,朱敏,78378.4957,20030212,江苏,常州市,www.wellegroup.com,info@wellegroup.com;shenjuan@wellegroup.com;zhumin@wellegroup.com,1865
1282,002733.SZ,SZSE,王克田,王克田,刘刚,35011.3207,19941103,广东,深圳市,www.senry-batt.com,sales@vision-batt.com;ares@vision-batt.com;linwj@vision-batt.com,3503
1283,002482.SZ,SZSE,范志全,叶嘉铭,郭文宁,153727.9657,19950714,广东,深圳市,www.szgt.com,zq@szgt.com,5624
1284,300144.SZ,SZSE,张娴,张娴,陈胜敏,145260.78,19940921,浙江,杭州市,www.chinascyy.com,zqb@chinascyy.com;shengmin.chen@songcn.com;hl@chinascyy.com,1708
1285,002415.SZ,SZSE,陈宗年,胡扬忠,黄方红,934501.0696,20011130,浙江,杭州市,www.hikvision.com,hikvision@hikvision.com;market@hikvision.com;ir@hikvision.com,34392
1286,002364.SZ,SZSE,朱国锭,赵大春,赵大春,56356.496,20010711,浙江,杭州市,www.hzzh.com,zhengquan@hzzh.com,1783
1287,002545.SZ,SZSE,韩方如,韩真如,何良军,124406.2083,19960801,山东,青岛市,www.qddftt.cn,stock@qddftt.cn,2012
1288,300110.SZ,SZSE,杨效东,杨效东,吴聪,118221.2982,19980520,山东,青岛市,www.qdhuaren.com,huaren@qdhuaren.com;wangyongchang@qdhuaren.com,2617
1289,002498.SZ,SZSE,张立刚,张林军,王正庄,332679.6,19891108,山东,青岛市,www.hanhe-cable.com,hanhe1@hanhe-cable.com;wzz3333@126.com,2485
1290,300088.SZ,SZSE,高前文,张兵,陈伟达,243202.5094,20060119,安徽,芜湖市,www.token-ito.com,token@token-ito.com;lxu@token-ito.com;wdchen@token-ito.com,14697
1291,300023.SZ,SZSE,赵敏,赵敏,邢连鲜,31610.6775,20010412,陕西,西安市,www.bode-e.com,dongmiban@bode-e.com,112
1292,002799.SZ,SZSE,李移岭,孙学军,林蔚,15000,20010628,陕西,西安市,www.globalprinting.cn,xgp@globalprinting.cn;quyingjun@globalprinting.cn;security@globalprinting.cn,910
1293,300103.SZ,SZSE,傅建平,傅建平,韦尔奇,31760.1,20020516,陕西,西安市,www.sxdagang.com,investor@dagang.com.cn;wangrui@dagang.com.cn,323
1294,002313.SZ,SZSE,刘平,刘平,李玮,31200,20031114,广东,深圳市,www.sunseaaiot.com,liwei2@sunseaaiot.com;fanglingling@sunseaaiot.com,2915
1295,002660.SZ,SZSE,顾永德,刘爱民,顾永德,27432.7707,20060327,广东,深圳市,www.mosopower.com,GYD@mosopower.com;yaoyao.zhu@mosopower.com,1738
1296,002421.SZ,SZSE,刘磅,刘磅,林雨斌,193503.9229,19950317,广东,深圳市,www.chn-das.com,das@chn-das.com,2131
1297,002534.SZ,SZSE,王水福,何伟校,濮卫锋,73926.585,19551001,浙江,杭州市,www.chinaboilers.com,002534@chinaboilers.com,1817
1298,002535.SZ,SZSE,郭现生,郭钏,吴凯,80168.3074,20020508,河南,安阳市,www.lzzj.com,lzzj002535@126.com;wuk2927@163.com,2665
1299,300295.SZ,SZSE,胡光辉,齐东,凌云,19262.58,20060117,江苏,南京市,www.house365.com,dshbgs@house365.com;dshbgs@vip.house365.com,993
1300,300379.SZ,SZSE,黄永军,黄永军,徐少璞,27703.1708,19970811,北京,北京市,www.tongtech.com,tongtech@tongtech.com,584
1301,002638.SZ,SZSE,陈永洪,,马锐,151868.5574,19941107,广东,东莞市,www.kingsun-china.com,ks_dsh@kingsun-china.com,4977
1302,300372.SZ,SZSE,刘桂文,刘桂文,张雅莉,17155.7218,19990323,辽宁,丹东市,www.xintaidianqi.com,chenc@xintaidianqi.com,348
1303,002449.SZ,SZSE,何勇,王森,刘艾璨子,61847.7169,19810831,广东,佛山市,www.nationstar.com,stock@nationstar.com;liuaicanzi@nationstar.com,4944
1304,300164.SZ,SZSE,张国桉,任延忠,张志坚,51365.0289,19950615,陕西,西安市,www.tongoiltools.com,investor@tongoiltools.com;wanghongwei@tongoiltools.com,770
1305,002316.SZ,SZSE,王永彬,黄喜胜,华建强,39312,19990304,广东,深圳市,www.asialink.com,asialink@asialink.com;wsmiao@asialink.com,1250
1306,002384.SZ,SZSE,袁永刚,袁永峰,冒小燕,160657.2477,19981028,江苏,苏州市,www.dsbj.com,dsbj@dsbj.com;maoxy@dsbj.com,20475
1307,300390.SZ,SZSE,裴振华,陆建平,谢武,55127.6,19971113,江苏,苏州市,www.canmax.com.cn,thcj@canmax.com.cn,1317
1308,002471.SZ,SZSE,俞雷,张乃明,潘志娟,126800,19960805,江苏,无锡市,www.zcdlgf.com,zccable@126.com;zccable002471@163.com;ldp002471@163.com,3241
1309,002540.SZ,SZSE,周福海,王新万,沈琳,127052.95,20011019,江苏,无锡市,www.yatal.com\www.apalt.com,apalt@yatal.com;dm@yatal.com;zd@yatal.com,2743
1310,002559.SZ,SZSE,冷志斌,冷志斌,谢彦森,55672.3012,20000212,江苏,扬州市,www.yawei.cc,ir@yawei.cc,1633
1311,300356.SZ,SZSE,龙昌明,龙昌明,戴晓东,41111.837,20000418,江苏,南京市,www.elefirst.com,elefirst@elefirst.com;gykj300356@163.com,925
1312,300045.SZ,SZSE,高小离,王伟,吴梦冰,61500.1387,20010601,北京,北京市,www.hwacreate.com.cn,IRM@hwacreate.com.cn,690
1313,002554.SZ,SZSE,谢文辉,黄松,张中炜,107081,19981007,北京,北京市,www.china-hbp.com,hbp@china-hbp.com;securities@china-hbp.com,1129
1314,002406.SZ,SZSE,刘延生,刘娅雪,李丹青,56100,20040616,河南,许昌市,www.yodonchina.com,liru@yodonchina.com;lidq@yodonchina.com,1485
1315,300039.SZ,SZSE,穆竟伟,王国明,任立旺,104600,20000412,上海,上海市,www.xykb.com,kbyydmb@126.com;jingwei_mu@sina.com;ma_congying@126.com,1673
1316,300074.SZ,SZSE,吕文辉,胡君健,李惠,53619.89,20030922,上海,上海市,www.avcon.com.cn,ir@avcon.com.cn,517
1317,002808.SZ,SZSE,余荣清,余荣清,余荣清,26880,20020327,江苏,苏州市,www.sgt21.com,admin@sgt21.com,243
1318,300382.SZ,SZSE,安旭,安旭,单金秀,56456.9415,20040106,江苏,苏州市,www.slac.com.cn,stock@slac.com.cn,852
1319,300192.SZ,SZSE,吴贤良,吴贤良,张峰,24255,20030114,江苏,苏州市,www.szkinks.com,szkinks@szkinks.com,2128
1320,002426.SZ,SZSE,高玉根,高玉根,殷勤,344151.7719,20031205,江苏,苏州市,www.vicsz.com,zhengquan@vicsz.com;Renee.Yin@vicsz.com;Juan.Lei@vicsz.com,8510
1321,300346.SZ,SZSE,冯剑松,冯剑松,苏永钦,40689.0845,20001228,江苏,苏州市,www.natachem.com,natainfo@natachem.com,269
1322,300135.SZ,SZSE,周德洪,周文彬,王学良,92160,20021107,江苏,无锡市,www.baolijt.cn,jsbaoli2008@baoligroup;wangxl@baoligroups.com;jsblgjtz@baoligroups.com,483
1323,002478.SZ,SZSE,曹坚,韩巧林,王云芳,95999.2879,19890731,江苏,常州市,www.cbsteeltube.com,zjb@cbsteeltube.com;liuzf@cbsteeltube.com;wangyf@cbsteeltube.com,3877
1324,300034.SZ,SZSE,艾磊,邵冲,艾磊,46950.0916,20021108,北京,北京市,www.cisri-gaona.com.cn,postmaster@cisri-gaona.com.cn;caixiaobao@cisri.com.cn,992
1325,300231.SZ,SZSE,詹立雄,詹立雄,林静颖,44210.022,20040531,北京,北京市,www.trustfar.cn,public@trustfar.cn,982
1326,300011.SZ,SZSE,顾庆伟,顾庆伟,李彤,55865.0387,20020610,北京,北京市,www.dinghantech.com,ir@dinghantech.com;litong@dinghantech.com,1838
1327,002669.SZ,SZSE,王建祥,姚其胜,沈一涛,25249.2921,19880714,上海,上海市,www.shkdchem.com,kdxc@shkdchem.com,779
1328,300272.SZ,SZSE,赵笠钧,WANG TIE(王铁),蒋玮芳,58301.8109,20010227,上海,上海市,www.canature.com,dongmiban@canature.com,1059
1329,002324.SZ,SZSE,周文,周文,储民宏,52815.7457,19991028,上海,上海市,www.pret.com.cn,dsh@pret.com.cn;chumh@pret.com.cn;yangfan@pret.com.cn,1274
1330,300331.SZ,SZSE,陈林森,朱志坚,姚维品,22604.8841,20011025,江苏,苏州市,www.svgoptronics.com,info@svgoptronics.com;zqb@svgoptronics.com,1760
1331,002336.SZ,SZSE,何浩,徐志强,蔡慧明,44000,19960401,广东,深圳市,www.renrenle.cn,rrl@renrenle.cn;wangjing@renrenle.cn;caihuiming@renrenle.cn,12912
1332,002661.SZ,SZSE,陈克明,陈宏,陈燕,32880.845,19970616,湖南,益阳市,www.kemen.cn,kemen@kemen.net.cn;chenyan@kemen.net.cn;liuwenjia@kemen.net.cn,3944
1333,300339.SZ,SZSE,周红卫,周红卫,胡传高,79641.0841,20060629,江苏,南京市,www.hoperun.com,company@hoperun.com,8644
1334,300284.SZ,SZSE,李大鹏,李大鹏,潘岭松,97140.598,20020829,江苏,南京市,www.jsti.com,sjkdmb@jsti.com,8239
1335,002513.SZ,SZSE,杨振华,耿斌,陈康,34008.6278,19901011,江苏,徐州市,www.jslanfeng.com,lfshdmb@jslanfeng.com,2024
1336,002496.SZ,SZSE,仲汉根,裴柏平,韦广权,150756.2244,19890526,江苏,盐城市,www.hfagro.com,jshuifenggufen@163.com,3670
1337,300472.SZ,SZSE,朱业胜,朱业胜,潘帮南,20884.8264,20030924,江西,抚州市,www.newu.com.cn,newu@newu.com.cn,751
1338,002819.SZ,SZSE,王戈,郑大伟,常虹,15753.8236,20000810,北京,北京市,www.jicheng.net.cn,dfjc@oimec.com.cn,284
1339,002310.SZ,SZSE,刘伟杰,刘伟杰,陈莹,268546.2004,19920702,北京,北京市,www.orientscape.com,orientlandscape@163.com,5244
1340,300367.SZ,SZSE,赵永军,赵永军,刘朗天,119577.2516,20000905,北京,北京市,www.netposa.com,irm@netposa.com,1645
1341,002568.SZ,SZSE,刘晓东,刘晓东,耿涛,51980.265,19970619,上海,上海市,www.bairun.net,Angela.geng@bairun.net;bairun@bairun.net,1381
1342,002506.SZ,SZSE,罗鑫,罗鑫,马君健,508159.48,20030626,上海,上海市,www.gclsi.com,gclsizqb@gclsi.com,3471
1343,300226.SZ,SZSE,朱军红,高波,朱军红,15910.885,20000430,上海,上海市,www.mysteel.com,public@mysteel.com,2398
1344,002588.SZ,SZSE,高文班,高进华,胡照顺,115688.4,19980715,山东,临沂市,www.shidanli.cn,002588@shidanli.cn;huzhaoshun@shidanli.cn;chenzhao@shidanli.cn,3680
1345,002644.SZ,SZSE,石爱国,尚寿鹏,吕芝瑛,51065.7,20000628,甘肃,兰州市,www.fczy.com,fczydsh@163.com;lvzhiying3619@126.com;anwenting_fczy@163.com;zqb@fczy.com,1504
1346,002910.SZ,SZSE,马红富,陈玉海,张骞予,19068.06,20000425,甘肃,兰州市,www.lzzhuangyuan.com,grassland@lzzhuangyuan.com;panlai@lzzhuangyuan.com;zhangqianyu@lzzhuangyuan.com,907
1347,002425.SZ,SZSE,郑合明,何啸威,彭玲,81374.4432,19941229,广东,汕头市,www.kaiser.com.cn,kaiser@vip.163.com,705
1348,002576.SZ,SZSE,魏少军,言骅,王欣,16510,19880624,江苏,南通市,www.tdchina.com,tongda@tdchina.com,1165
1349,002519.SZ,SZSE,张红,张红,吴雁,112643.0898,20000615,江苏,苏州市,www.yinhe.com,yhdm@yinhe.com;wuyan@yinhe.com,2277
1350,002409.SZ,SZSE,沈琦,沈琦,覃红健,46285.3503,19971029,江苏,无锡市,www.yokechem.com,ir@yokechem.com,1148
1351,002778.SZ,SZSE,许汉祥,许汉祥,刘君南,8910.95,19920411,江苏,无锡市,www.jsgaoke.com,jsgk@jsgaoke.com;liujn@gaokesh.com;mawl@gaokesh.com,177
1352,300182.SZ,SZSE,徐子泉,陈同刚,袁芳,257496.0807,20060823,北京,北京市,www.jetsen.com.cn,jetsen@jetsen.cn;yuanfang@jetsen.cn;weimingyue@jetsen.cn,879
1353,300075.SZ,SZSE,吴强华,王东,邱鲁闽,42655.2605,20011106,北京,北京市,www.egova.com.cn,egova@egova.com.cn,7618
1354,300324.SZ,SZSE,陈江涛,谢军伟,黄海涛,174913.4595,19971128,北京,北京市,www.watertek.com,investor@watertek.com,3619
1355,002366.SZ,SZSE,王雪欣,孙录友,马明,86705.735,19971118,四川,眉山市,www.scdanfu.cn,zq@ytthm.com;maming@ytthm.com,1662
1356,300022.SZ,SZSE,王新明,王新明,杨元兴,38024.038,19941208,四川,成都市,www.gifore.com,office@gifore.com.cn;yangyx@gifore.com;liugc@gifore.com;board@gifore.com,1270
1357,300027.SZ,SZSE,王忠军,王忠磊,高辉,278795.9919,20041119,浙江,金华市,www.huayimedia.com,ir@huayimedia.com,2010
1358,002928.SZ,SZSE,胡晓军,李志良,俸杰,60075,20060418,贵州,贵阳市,www.chinaexpressair.com,dongmiban@chinaexpressair.com,3907
1359,300095.SZ,SZSE,聂景华,曹明生,陈凤菊,37871.0854,20010118,江西,宜春市,www.hua-wu.com,hwzqb@hua-wu.com;cfj@hua-wu.com;hurc@hua-wu.com,1463
1360,002591.SZ,SZSE,朱星河,胡恩雪,余豪,30667.1584,19940901,江西,南昌市,www.heng-da.com,hengda002591@163.com;hdgx002591@163.com,544
1361,002695.SZ,SZSE,褚浚,褚浚,曾细华,51337.8396,19990401,江西,南昌市,www.jxhsh.com.cn,hshspb@163.com;18879185861@163.com;wmq1974_07@163.com,1675
1362,002460.SZ,SZSE,李良彬,李良彬,欧阳明,129260.0809,20000302,江西,新余市,www.ganfenglithium.com,ouyangming@ganfenglithium.com;liyichuan@ganfenglithium.com,4597
1363,002698.SZ,SZSE,邓喜军,邓喜军,陈博,102255,19970912,黑龙江,哈尔滨市,www.boshi.cn,ir@boshi.cn;lyn@boshi.cn;zhangjh@boshi.cn,1088
1364,002385.SZ,SZSE,邵根伙,张立忠,陈忠恒,419532.9495,19941018,北京,北京市,www.dbn.com.cn,cwbgs@dbn.com.cn,14935
1365,300134.SZ,SZSE,孙尚传,肖竞,林晓媚,76749.8006,20010604,广东,深圳市,www.tatfook.com,ir@tatfook.com;Rachel.lin@tatfook.com;xingping.hou@tatfook.com,5587
1366,002749.SZ,SZSE,颜昌绪,颜亚奇,何颉,37240.8863,19851230,四川,成都市,www.scggic.com,dsh@scggic.com,1049
1367,002466.SZ,SZSE,蒋卫平,吴薇,李波,147709.9383,19951016,四川,遂宁市,www.tianqilithium.com,ir@tianqilithium.com;libo@tianqilithium.com;fuxm@tianqilithium.com,1612
1368,002592.SZ,SZSE,顾瑜,顾瑜,黄缘,28333.1157,20010717,广西,南宁市,www.baling.com.cn,nnblkj@baling.com.cn,954
1369,300274.SZ,SZSE,曹仁贤,曹仁贤,解小勇,145708.685,20070711,安徽,合肥市,www.sungrowpower.com,board@sungrowpower.com;dshms@sungrow.cn;kangml@sungrowpower.com,3421
1370,002622.SZ,SZSE,尹宏伟,陆璐,尹宏伟,84000,19981106,吉林,吉林市,www.royalholding.cn,ryjt_zqb@163.com;yinhongwei@royalholding.cn;kangchao@royalholding.cn,828
1371,002610.SZ,SZSE,邹承慧,易美怀,ZHANG JING,448796.9248,20060309,江苏,无锡市,www.akcome.com,zhengquanbu@akcome.com,2304
1372,002601.SZ,SZSE,许刚,范先国,张海涛,203202.0889,19980820,河南,焦作市,www.billionschem.com,002601@lomonbillions.com;zht@lomonbillions.com,7646
1373,002321.SZ,SZSE,曹家富,汪开江,曹家富,53429.11,20020130,河南,信阳市,www.hua-ying.com,zhifenghe002321@163.com;huaying@hua-ying.com;cao@hua-ying.com,3410
1374,002657.SZ,SZSE,朱烨东,沈飒,赵剑,33757.6686,20031210,北京,北京市,www.sinodata.net.cn,zkjc@sinodata.net.cn,1004
1375,300003.SZ,SZSE,蒲忠杰,蒲忠杰,郭同军,178165.2921,19990611,北京,北京市,www.lepumedical.com,zqb@lepumedical.com,7689
1376,300406.SZ,SZSE,邹左军,刘希,王建民,50178.7943,20010329,北京,北京市,www.bsbe.com.cn,jiuqiangzhengquan@bsbe.com.cn,429
1377,300820.SZ,SZSE,王军,周英怀,刘世伟,6334,19960116,四川,德阳市,www.injet.cn,dsb@injet.cn,428
1378,300463.SZ,SZSE,唐勇,吴明建,史炜,55769.924,19941020,四川,成都市,www.maccura.com,zqb@maccura.com;zouy118@maccura.com,2255
1379,002497.SZ,SZSE,高欣,高欣,翟雄鹰,95870.9703,20011225,四川,雅安市,www.scyahua.com,zxy@scyahua.com;yhjt@scyahua.com;zl@scyahua.com,4005
1380,002457.SZ,SZSE,赵铁成,张敬泽,范仁平,33499.2,19990301,宁夏,吴忠市,www.qlgd.com.cn,frpyn@163.com;qinglongguanye@126.com;510794241@qq.com,1769
1381,300076.SZ,SZSE,荆毅民,荆毅民,王磊,42400,19920610,浙江,宁波市,www.gqy.com.cn,investor@gqy.com.cn,308
1382,300007.SZ,SZSE,任红军,张潇君,肖锋,29302.2806,19980911,河南,郑州市,www.hanwei.cn,hwdz@hwsensor.com,2202
1383,300437.SZ,SZSE,王志清,王志清,宋长廷,21832.4973,19950608,河南,济源市,www.qywt.com.cn,dongshihui@qywt.com.cn,2587
1384,002536.SZ,SZSE,孙耀志,孙耀忠,谢国楼,50071.1814,20010109,河南,南阳市,www.xixia-waterpump.com,dmb@xixia-waterpump.com,3838
1385,300212.SZ,SZSE,林拥军,林拥军,颜芳,54170.7345,20010430,北京,北京市,www.ehualu.com,zhengquan@ehualu.com,1907
1386,300682.SZ,SZSE,郑新标,郑新标,王慎勇,68036.775,20030507,江苏,无锡市,www.longshine.com,ir@longshine.com,2249
1387,002368.SZ,SZSE,刘学林,吕翊,王茜,41277.7523,19871010,北京,北京市,www.taiji.com.cn,dongsh@mail.taiji.com.cn,4290
1388,300047.SZ,SZSE,陈友,苗逢源,陈秀琴,63774.4672,19930118,广东,深圳市,www.tydic.com,v-mailbox@tydic.com,4925
1389,300052.SZ,SZSE,李瑞杰,李逸伦,文毅,26367.18,20030722,广东,深圳市,www.zqgame.com.cn,ir@zqgame.com,402
1390,300163.SZ,SZSE,卢先锋,白瑞琛,熊军,47400,20030307,浙江,宁波市,www.aplus.cn,xj622972@sina.com;jiao_hl032628@163.com,1113
1391,002613.SZ,SZSE,高学明,高理,雷敏,93717,19950518,河南,洛阳市,www.northglass.com,beibogufen@126.com,1883
1392,002383.SZ,SZSE,郭信平,郭信平,闫文,74515.8184,19980930,北京,北京市,www.unistrong.com,DongMi@UniStrong.com,2513
1393,300302.SZ,SZSE,周泽湘,周泽湘,方一夫,45617.6704,19981103,北京,北京市,www.toyou.com.cn,zqtz@toyou.com.cn,300
1394,300117.SZ,SZSE,田新甲,田新甲,黄秋艳,71676,19870105,北京,北京市,www.jayugroup.com,service@jiayu.com.cn;service@jayugroup.com,1405
1395,002573.SZ,SZSE,邹艾艾,李其林,李其林,108127.21,20010903,北京,北京市,www.qingxin.com.cn,zhqb@qingxin.com.cn,2350
1396,300264.SZ,SZSE,陈坤江,张海川,陈坤江,41310,20001022,广东,深圳市,www.avit.com.cn,avit@avit.com.cn,317
